index,l1_loss,d_recon,d_fake,d_real,gp_r,gp_h,loss1,loss2,z_e_l2,z_r_l2,w_dist
78,20.10268783569336,9.210932731628418,-140.86419677734375,-303.74810791015625,68.5015869140625,46.121620178222656,402.50640869140625,-359.987548828125,124.12409973144531,126.62635040283203,149.0050048828125
79,17.68305778503418,20.568063735961914,-139.32492065429688,-404.9735107421875,96.16796875,37.81580352783203,363.69012451171875,-336.8682861328125,101.55474853515625,125.6954574584961,84.41664123535156
80,15.731850624084473,82.35228729248047,-105.57788848876953,-459.47930908203125,96.16796875,37.81580352783203,209.00900268554688,-336.8682861328125,67.18632507324219,102.86521911621094,133.84451293945312
81,15.722518920898438,99.89753723144531,-21.37264633178711,-248.4289093017578,67.69702911376953,44.39077377319336,73.71864318847656,-275.8730163574219,55.097434997558594,81.423583984375,117.01911926269531
82,11.959193229675293,3.6207759380340576,-95.11930084228516,-370.0120849609375,46.774635314941406,34.775482177734375,251.31121826171875,-323.48638916015625,45.98434829711914,101.8691635131836,119.43241119384766
83,13.07420539855957,29.25223159790039,-14.965497970581055,-388.29449462890625,44.68212890625,40.74005126953125,165.80169677734375,-230.47442626953125,57.65425109863281,109.35997772216797,108.98664855957031
84,9.481452941894531,103.0606689453125,1.0380077362060547,-425.1123352050781,30.220653533935547,18.89391326904297,108.99823760986328,-300.6058044433594,94.0151596069336,109.60030364990234,130.71218872070312
85,17.8606014251709,133.56820678710938,12.693275451660156,-405.8397216796875,51.192955017089844,27.49358367919922,61.70794677734375,-253.42578125,81.40402221679688,108.70480346679688,104.68797302246094
86,17.094900131225586,-16.73190689086914,2.2062435150146484,-345.33306884765625,64.28588104248047,34.26154327392578,248.7689208984375,-326.6636962890625,116.14127349853516,101.007080078125,106.18953704833984
87,18.099519729614258,15.477205276489258,-47.00209426879883,-276.9129638671875,69.04877471923828,63.806617736816406,238.29156494140625,-235.63223266601562,89.98892974853516,98.67822265625,110.88778686523438
88,11.547816276550293,53.38240051269531,-51.73161315917969,-203.4628448486328,35.11117935180664,31.14654541015625,181.52642822265625,-207.27252197265625,79.39875793457031,92.23064422607422,84.33917999267578
89,8.476089477539062,-13.932960510253906,-119.91931915283203,-272.63604736328125,32.24785232543945,21.214431762695312,336.1470031738281,-377.24786376953125,86.4795150756836,107.33911895751953,152.47276306152344
90,13.766901016235352,49.75077819824219,-130.58787536621094,-245.07333374023438,39.8862419128418,24.451751708984375,255.69134521484375,-242.87692260742188,68.10222625732422,92.98509979248047,105.23004150390625
91,11.70933723449707,18.694374084472656,-91.86068725585938,-318.0180969238281,57.92177200317383,32.262290954589844,270.81109619140625,-279.0312194824219,89.02335357666016,96.9120864868164,142.38784790039062
92,12.916760444641113,63.00346374511719,-54.62154006958008,-269.86181640625,46.615211486816406,26.078340530395508,188.94598388671875,-269.1407470703125,102.70489501953125,81.70626068115234,224.15399169921875
93,13.141186714172363,-16.217405319213867,-74.4299545288086,-148.6193084716797,82.49406433105469,69.7384262084961,266.3176574707031,-96.03211212158203,87.1277084350586,75.40139770507812,156.62033081054688
94,13.141186714172363,-16.217405319213867,-74.4299545288086,-379.8385009765625,81.44920349121094,56.395931243896484,266.3176574707031,-330.85797119140625,87.1277084350586,75.40139770507812,19.870285034179688
95,12.465465545654297,4.964654922485352,-123.77359771728516,-327.1315612792969,82.52450561523438,52.95082092285156,292.3677978515625,-417.54571533203125,64.01448822021484,97.07891082763672,100.61107635498047
96,12.181477546691895,-32.64387893676758,-164.22494506835938,-338.6001281738281,69.00589752197266,46.9258918762207,434.6505432128906,-382.6627502441406,105.21076965332031,120.38949584960938,131.98196411132812
97,11.758728981018066,40.415435791015625,-142.86160278320312,-395.7454528808594,72.18487548828125,40.313148498535156,315.6148376464844,-307.5823059082031,98.8004379272461,102.60948944091797,144.0088348388672
98,12.097506523132324,135.45370483398438,-29.795141220092773,-365.9082946777344,69.49067687988281,28.942092895507812,99.88014221191406,-240.95005798339844,98.80419921875,94.63700103759766,151.83489990234375
99,13.75540828704834,62.37131118774414,-80.0966796875,-263.98724365234375,48.93058776855469,31.870872497558594,202.49807739257812,-303.0136413574219,90.7201919555664,80.29711151123047,78.09559631347656
100,20.047260284423828,5.355398178100586,-142.92494201660156,-339.638427734375,38.598995208740234,40.80606460571289,338.4465026855469,-375.48089599609375,73.00174713134766,107.82794952392578,120.43357849121094
101,18.069931030273438,61.189292907714844,-81.87666320800781,-409.80084228515625,68.32403564453125,41.68031311035156,220.959716796875,-335.42138671875,91.48562622070312,90.71678924560547,167.93275451660156
102,18.485830307006836,-12.923879623413086,-104.8258056640625,-413.8411560058594,85.56830596923828,38.8034782409668,307.84771728515625,-450.35577392578125,71.49728393554688,100.11491394042969,91.60934448242188
103,16.048828125,-22.12897491455078,-127.51554870605469,-474.1835021972656,87.83889770507812,65.26211547851562,361.3842468261719,-348.74139404296875,86.19072723388672,109.5001449584961,152.99237060546875
104,17.246124267578125,48.31285095214844,-117.38212585449219,-459.3797912597656,63.895484924316406,47.14714813232422,249.3755340576172,-447.8482971191406,74.75835418701172,88.30177307128906,181.71896362304688
105,13.11786937713623,75.91764831542969,-61.658546447753906,-307.02520751953125,83.74403381347656,38.274749755859375,150.51065063476562,-193.25230407714844,71.3414077758789,80.31048583984375,104.7511215209961
106,11.656128883361816,73.46734619140625,-19.574420928955078,-358.976318359375,42.70414352416992,44.51347351074219,96.77879333496094,-280.62945556640625,56.17109680175781,82.84449768066406,102.8058853149414
107,10.904993057250977,63.524314880371094,-89.43585205078125,-394.66156005859375,42.70414352416992,44.51347351074219,206.27703857421875,-280.62945556640625,62.98990249633789,106.47061920166016,92.82667541503906
108,11.976832389831543,92.80563354492188,-15.2354736328125,-395.3409729003906,57.79766082763672,29.567138671875,103.7608871459961,-169.3818359375,63.08637237548828,106.26783752441406,135.92486572265625
109,13.85203742980957,125.87690734863281,91.01497650146484,-419.6531677246094,15.540544509887695,15.77267837524414,-24.176513671875,-139.61639404296875,76.22212982177734,102.6412124633789,115.45796203613281
110,8.476373672485352,186.87112426757812,61.480796813964844,-443.8749084472656,19.00602149963379,7.516965866088867,-64.23443603515625,-192.79251098632812,79.08213806152344,96.55897521972656,160.7513427734375
111,14.453588485717773,150.72494506835938,118.20333099365234,-403.4337158203125,13.454092979431152,25.84792137145996,-22.875213623046875,-194.2315216064453,101.91133880615234,129.68814086914062,131.41448974609375
112,12.869121551513672,102.34584045410156,35.85517120361328,-316.42822265625,44.615928649902344,49.47815704345703,59.328514099121094,-202.42489624023438,88.26275634765625,96.39765167236328,75.36192321777344
113,8.934452056884766,61.55385971069336,-55.186119079589844,-290.28729248046875,25.698997497558594,24.479352951049805,167.01470947265625,-271.8212890625,55.686527252197266,108.761474609375,146.66424560546875
114,10.822771072387695,17.02094268798828,-23.2318115234375,-304.1978759765625,20.158981323242188,47.84052276611328,237.12478637695312,-268.11798095703125,78.71526336669922,141.37588500976562,88.15723419189453
115,11.775152206420898,57.393707275390625,0.8516411781311035,-286.1826477050781,55.882293701171875,24.22490119934082,175.373779296875,-240.37290954589844,88.7793197631836,133.0646514892578,95.193359375
116,11.371771812438965,44.59588623046875,-58.758602142333984,-16.630151748657227,47.16187286376953,36.331790924072266,263.40509033203125,-74.3460693359375,107.42183685302734,130.4487762451172,122.54424285888672
117,11.330175399780273,-43.53784942626953,-127.0696792602539,-80.0518569946289,19.526622772216797,26.255605697631836,408.5169982910156,-210.79058837890625,95.87847137451172,130.7008056640625,146.2060089111328
118,11.994378089904785,-23.304054260253906,-119.53656768798828,-147.71810913085938,36.61381912231445,23.91594886779785,309.73626708984375,-171.340576171875,72.46163177490234,82.43965148925781,107.65957641601562
119,11.077043533325195,9.910003662109375,-95.01102447509766,-265.2027587890625,31.066781997680664,12.831329345703125,278.4727783203125,-274.54925537109375,84.19776153564453,98.09693908691406,137.25819396972656
120,12.03906536102295,41.26946258544922,-115.42984771728516,-238.7659149169922,73.65904235839844,38.40275573730469,260.9389343261719,-179.28652954101562,77.03384399414062,97.70565032958984,99.67243957519531
121,12.03906536102295,41.26946258544922,-115.42984771728516,-275.0815734863281,48.62381362915039,31.318090438842773,260.9389343261719,-226.6572265625,77.03384399414062,97.70565032958984,34.455711364746094
122,12.937772750854492,60.573543548583984,-74.11302185058594,-357.1260070800781,53.573448181152344,28.85735511779785,235.26890563964844,-262.85406494140625,94.24320983886719,114.54844665527344,114.44306182861328
123,11.806489944458008,119.15017700195312,-37.603607177734375,-357.44195556640625,60.705116271972656,22.666566848754883,112.19770812988281,-193.71810913085938,80.5724868774414,101.36530303955078,114.27885437011719
124,14.284865379333496,140.1343536376953,-18.782821655273438,-307.31396484375,72.34980773925781,30.92861557006836,119.30675506591797,-123.78642272949219,112.24732208251953,114.1260986328125,162.16432189941406
125,13.103738784790039,113.55363464355469,-87.31588745117188,-296.8692626953125,65.03866577148438,28.752696990966797,209.24412536621094,-198.0422821044922,105.64363098144531,116.73450469970703,193.14398193359375
126,13.48241901397705,95.2690200805664,-117.45673370361328,-362.95269775390625,64.51936340332031,25.88935089111328,247.57640075683594,-269.6597900390625,93.47168731689453,118.43458557128906,134.2130584716797
127,13.444046974182129,93.6224594116211,-22.087696075439453,-394.2059631347656,66.79322814941406,38.504173278808594,119.44020080566406,-220.42520141601562,91.31044006347656,86.2204818725586,113.08932495117188
128,20.459861755371094,0.1759166717529297,-94.596435546875,-509.399658203125,115.3128433227539,42.437992095947266,290.1766357421875,-444.4464416503906,75.27738952636719,100.01884460449219,124.8351821899414
129,18.031145095825195,48.678810119628906,-33.6292839050293,-391.40081787109375,96.75347900390625,65.90870666503906,159.7230682373047,-311.4139404296875,75.15116119384766,81.59028625488281,95.72079467773438
130,13.00806713104248,24.18587875366211,-80.35598754882812,-378.29315185546875,70.65804290771484,45.23357391357422,254.67266845703125,-327.028564453125,95.82830047607422,89.66620635986328,151.45469665527344
131,16.70066261291504,25.243030548095703,-104.45172119140625,-451.6988220214844,111.67117309570312,60.46221923828125,262.6779479980469,-310.84552001953125,77.87427520751953,88.89432525634766,55.1039924621582
132,11.841379165649414,82.58145904541016,-97.13627624511719,-505.75628662109375,70.3846435546875,55.29983139038086,257.004150390625,-426.6227722167969,102.05584716796875,128.5521240234375,79.92767333984375
133,13.693083763122559,95.33601379394531,3.1480112075805664,-433.6779479980469,69.86058044433594,39.87895202636719,157.80084228515625,-207.06069946289062,103.98428344726562,138.6074981689453,117.35356903076172
134,13.504947662353516,127.66678619384766,1.9032154083251953,-332.7802734375,69.86058044433594,39.87895202636719,84.68791198730469,-207.06069946289062,96.09477233886719,104.65819549560547,136.1065216064453
135,11.674631118774414,147.80679321289062,-7.685111999511719,-515.270751953125,69.57472229003906,33.76277160644531,63.609519958496094,-220.62518310546875,89.18885803222656,102.86771392822266,72.51445007324219
136,8.759282112121582,128.57086181640625,64.78541564941406,-491.449462890625,17.321800231933594,12.972980499267578,55.385887145996094,-300.4170227050781,117.81230926513672,122.17057800292969,243.81884765625
137,12.946465492248535,103.48155975341797,56.238311767578125,-509.1950988769531,16.796850204467773,10.300207138061523,72.11936950683594,-384.53448486328125,108.99422454833984,109.89855194091797,85.97637939453125
138,9.714086532592773,109.63063049316406,25.437570571899414,-437.6903076171875,33.02265548706055,23.913036346435547,78.79239654541016,-320.31304931640625,96.9604721069336,107.18603515625,68.05952453613281
139,14.205665588378906,100.3778076171875,5.614734172821045,-398.514404296875,47.77325439453125,35.51060485839844,84.9197769165039,-329.1881103515625,73.86040496826172,102.84625244140625,102.62139129638672
140,10.595834732055664,84.55677795410156,-94.31686401367188,-185.34210205078125,126.01441192626953,68.98017883300781,243.0458221435547,-62.74949645996094,81.32427215576172,141.36563110351562,81.1897964477539
141,9.7186279296875,92.02261352539062,-49.03157424926758,-212.17266845703125,77.60005187988281,35.6351432800293,157.8544921875,-149.67166137695312,92.95440673828125,98.17250061035156,139.85447692871094
142,14.06049919128418,35.137237548828125,-61.063480377197266,-90.42955780029297,23.218536376953125,19.566661834716797,219.37567138671875,-182.8990020751953,82.5609359741211,96.82798767089844,101.38147735595703
143,12.899382591247559,8.20475959777832,-149.7948455810547,-5.493608474731445,17.261558532714844,13.407020568847656,333.6707763671875,-172.22882080078125,88.09000396728516,91.09131622314453,96.8592300415039
144,14.931878089904785,-22.053516387939453,-111.55528259277344,-76.3536605834961,20.53919792175293,8.79981517791748,306.1707763671875,-154.0186767578125,70.29721069335938,87.33287048339844,150.61767578125
145,13.722257614135742,-43.826656341552734,-136.22254943847656,-262.93475341796875,17.750699996948242,27.335176467895508,356.1231689453125,-334.07940673828125,75.83470916748047,86.5169906616211,77.7817153930664
146,14.55091667175293,14.882566452026367,-158.98904418945312,-341.69268798828125,77.43964385986328,44.2250862121582,344.96356201171875,-303.987548828125,90.73622131347656,95.56995391845703,124.05236053466797
147,11.541881561279297,24.519001007080078,-91.20911407470703,-368.1925048828125,49.0992546081543,52.888153076171875,242.64297485351562,-385.50714111328125,79.0294189453125,85.38156127929688,102.592041015625
148,11.541881561279297,24.519001007080078,-91.20911407470703,-320.4317321777344,68.72478485107422,68.88362121582031,242.64297485351562,-313.2469482421875,79.0294189453125,85.38156127929688,38.8688850402832
